Step = 916, Time = 6.53533, Error = 0.000421336, Integrated density = 1
Step = 917, Time = 6.54247, Error = 0.000421336, Integrated density = 0.999996
Step = 918, Time = 6.54961, Error = 0.000421336, Integrated density = 0.999996
Step = 919, Time = 6.55675, Error = 0.000421336, Integrated density = 1.00001
Step = 920, Time = 6.5639, Error = 0.000421336, Integrated density = 0.999998
Step = 921, Time = 6.57104, Error = 0.000421336, Integrated density = 0.999998
Step = 922, Time = 6.57818, Error = 0.000421336, Integrated density = 1
Step = 923, Time = 6.58532, Error = 0.000421336, Integrated density = 1
Step = 924, Time = 6.59247, Error = 0.000421336, Integrated density = 1
Step = 925, Time = 6.59961, Error = 0.000421336, Integrated density = 1
Step = 926, Time = 6.60675, Error = 0.000421336, Integrated density = 1
Step = 927, Time = 6.61389, Error = 0.000421336, Integrated density = 0.999997
Step = 928, Time = 6.62104, Error = 0.000421336, Integrated density = 1
Step = 929, Time = 6.62818, Error = 0.000421336, Integrated density = 0.999999
Step = 930, Time = 6.63532, Error = 0.000421336, Integrated density = 0.999996
Step = 931, Time = 6.64247, Error = 0.000421336, Integrated density = 0.999999
Step = 932, Time = 6.64961, Error = 0.000421336, Integrated density = 1
Step = 933, Time = 6.65675, Error = 0.000421336, Integrated density = 1
Step = 934, Time = 6.66389, Error = 0.000421336, Integrated density = 0.999998
Step = 935, Time = 6.67104, Error = 0.000421336, Integrated density = 1
Step = 936, Time = 6.67818, Error = 0.000421336, Integrated density = 0.999993
Step = 937, Time = 6.68532, Error = 0.000421336, Integrated density = 0.999993
Step = 938, Time = 6.69246, Error = 0.000421336, Integrated density = 0.999999
Step = 939, Time = 6.69961, Error = 0.000421336, Integrated density = 0.999999
Step = 940, Time = 6.70675, Error = 0.000421336, Integrated density = 1
Step = 941, Time = 6.71389, Error = 0.000421336, Integrated density = 1
Step = 942, Time = 6.72103, Error = 0.000421336, Integrated density = 1
Step = 943, Time = 6.72818, Error = 0.000421336, Integrated density = 1
Step = 944, Time = 6.73532, Error = 0.000421336, Integrated density = 0.999997
Step = 945, Time = 6.74246, Error = 0.000421336, Integrated density = 1
Step = 946, Time = 6.7496, Error = 0.000421336, Integrated density = 0.999999
Step = 947, Time = 6.75675, Error = 0.000421336, Integrated density = 1
Step = 948, Time = 6.76389, Error = 0.000421336, Integrated density = 0.999999
Step = 949, Time = 6.77103, Error = 0.000421336, Integrated density = 1
Step = 950, Time = 6.77817, Error = 0.000421336, Integrated density = 1
Step = 951, Time = 6.78532, Error = 0.000421336, Integrated density = 1
Step = 952, Time = 6.79246, Error = 0.000421336, Integrated density = 0.999998
Step = 953, Time = 6.7996, Error = 0.000421336, Integrated density = 1
Step = 954, Time = 6.80674, Error = 0.000421336, Integrated density = 0.999987
Step = 955, Time = 6.81389, Error = 0.000421336, Integrated density = 1
Step = 956, Time = 6.82103, Error = 0.000421336, Integrated density = 0.999999
Step = 957, Time = 6.82817, Error = 0.000421336, Integrated density = 0.999994
Step = 958, Time = 6.83531, Error = 0.000421336, Integrated density = 1
Step = 959, Time = 6.84246, Error = 0.000421336, Integrated density = 0.999998
Step = 960, Time = 6.8496, Error = 0.000421336, Integrated density = 1
Step = 961, Time = 6.85674, Error = 0.000421336, Integrated density = 0.999998
Step = 962, Time = 6.86388, Error = 0.000421336, Integrated density = 0.999997
Step = 963, Time = 6.87103, Error = 0.000421336, Integrated density = 1
Step = 964, Time = 6.87817, Error = 0.000421336, Integrated density = 1
Step = 965, Time = 6.88531, Error = 0.000421336, Integrated density = 1
Step = 966, Time = 6.89245, Error = 0.000421336, Integrated density = 1
Step = 967, Time = 6.8996, Error = 0.000421336, Integrated density = 1
Step = 968, Time = 6.90674, Error = 0.000421336, Integrated density = 1.00001
Step = 969, Time = 6.91388, Error = 0.000421336, Integrated density = 0.999997
Step = 970, Time = 6.92102, Error = 0.000421336, Integrated density = 0.999998
Step = 971, Time = 6.92817, Error = 0.000421336, Integrated density = 0.999997
Step = 972, Time = 6.93531, Error = 0.000421336, Integrated density = 1
Step = 973, Time = 6.94245, Error = 0.000421336, Integrated density = 0.999992
Step = 974, Time = 6.94959, Error = 0.000421336, Integrated density = 1
Step = 975, Time = 6.95674, Error = 0.000421336, Integrated density = 1
Step = 976, Time = 6.96388, Error = 0.000421336, Integrated density = 0.999997
Step = 977, Time = 6.97102, Error = 0.000421336, Integrated density = 0.999999
Step = 978, Time = 6.97816, Error = 0.000421336, Integrated density = 1
Step = 979, Time = 6.98531, Error = 0.000421336, Integrated density = 0.999992
Step = 980, Time = 6.99245, Error = 0.000421336, Integrated density = 0.999994
Step = 981, Time = 6.99959, Error = 0.000421336, Integrated density = 1
Step = 982, Time = 7.00673, Error = 0.000421336, Integrated density = 1.00001
Step = 983, Time = 7.01388, Error = 0.000421336, Integrated density = 0.999995
Step = 984, Time = 7.02102, Error = 0.000421336, Integrated density = 1.00001
Step = 985, Time = 7.02816, Error = 0.000421336, Integrated density = 1
Step = 986, Time = 7.03531, Error = 0.000421336, Integrated density = 1
Step = 987, Time = 7.04245, Error = 0.000421336, Integrated density = 0.999998
Step = 988, Time = 7.04959, Error = 0.000421336, Integrated density = 1.00001
Step = 989, Time = 7.05673, Error = 0.000421336, Integrated density = 1
Step = 990, Time = 7.06388, Error = 0.000421336, Integrated density = 0.999995
Step = 991, Time = 7.07102, Error = 0.000421336, Integrated density = 0.999999
Step = 992, Time = 7.07816, Error = 0.000421336, Integrated density = 1.00001
Step = 993, Time = 7.0853, Error = 0.000421336, Integrated density = 0.999991
Step = 994, Time = 7.09245, Error = 0.000421336, Integrated density = 1
Step = 995, Time = 7.09959, Error = 0.000421336, Integrated density = 1
Step = 996, Time = 7.10673, Error = 0.000421336, Integrated density = 0.999992
Step = 997, Time = 7.11387, Error = 0.000421336, Integrated density = 1
Step = 998, Time = 7.12102, Error = 0.000421336, Integrated density = 0.999999
Step = 999, Time = 7.12816, Error = 0.000421336, Integrated density = 0.999998
Step = 1000, Time = 7.1353, Error = 0.000421336, Integrated density = 0.999999
Step = 1001, Time = 7.14244, Error = 0.000421336, Integrated density = 1.00001
Step = 1002, Time = 7.14959, Error = 0.000421336, Integrated density = 1
Step = 1003, Time = 7.15673, Error = 0.000421336, Integrated density = 1
Step = 1004, Time = 7.16387, Error = 0.000421336, Integrated density = 1.00001
Step = 1005, Time = 7.17101, Error = 0.000421336, Integrated density = 1
Step = 1006, Time = 7.17816, Error = 0.000421336, Integrated density = 1
Step = 1007, Time = 7.1853, Error = 0.000421336, Integrated density = 1.00001
Step = 1008, Time = 7.19244, Error = 0.000421336, Integrated density = 1
Step = 1009, Time = 7.19958, Error = 0.000421336, Integrated density = 0.999997
Step = 1010, Time = 7.20673, Error = 0.000421336, Integrated density = 1
Step = 1011, Time = 7.21387, Error = 0.000421336, Integrated density = 0.999997
Step = 1012, Time = 7.22101, Error = 0.000421336, Integrated density = 0.999998
Step = 1013, Time = 7.22815, Error = 0.000421336, Integrated density = 1
Step = 1014, Time = 7.2353, Error = 0.000421336, Integrated density = 1
Step = 1015, Time = 7.24244, Error = 0.000421336, Integrated density = 0.999995
Step = 1016, Time = 7.24958, Error = 0.000421336, Integrated density = 1
Step = 1017, Time = 7.25672, Error = 0.000421336, Integrated density = 0.999996
Step = 1018, Time = 7.26387, Error = 0.000421336, Integrated density = 1
Step = 1019, Time = 7.27101, Error = 0.000421336, Integrated density = 1
Step = 1020, Time = 7.27815, Error = 0.000421336, Integrated density = 0.999996
Step = 1021, Time = 7.28529, Error = 0.000421336, Integrated density = 1
Step = 1022, Time = 7.29244, Error = 0.000421336, Integrated density = 1
Step = 1023, Time = 7.29958, Error = 0.000421336, Integrated density = 1
Step = 1024, Time = 7.30672, Error = 0.000421336, Integrated density = 0.999997
Step = 1025, Time = 7.31386, Error = 0.000421336, Integrated density = 1
Step = 1026, Time = 7.32101, Error = 0.000421336, Integrated density = 1
Step = 1027, Time = 7.32815, Error = 0.000421336, Integrated density = 1
Step = 1028, Time = 7.33529, Error = 0.000421336, Integrated density = 0.999996
Step = 1029, Time = 7.34243, Error = 0.000421336, Integrated density = 0.999998
Step = 1030, Time = 7.34958, Error = 0.000421336, Integrated density = 1
Step = 1031, Time = 7.35672, Error = 0.000421336, Integrated density = 1
Step = 1032, Time = 7.36386, Error = 0.000421336, Integrated density = 0.999996
Step = 1033, Time = 7.371, Error = 0.000421336, Integrated density = 1
Step = 1034, Time = 7.37815, Error = 0.000421336, Integrated density = 1
Step = 1035, Time = 7.38529, Error = 0.000421336, Integrated density = 1
Step = 1036, Time = 7.39243, Error = 0.000421336, Integrated density = 1
Step = 1037, Time = 7.39957, Error = 0.000421336, Integrated density = 0.999992
Step = 1038, Time = 7.40672, Error = 0.000421336, Integrated density = 1
Step = 1039, Time = 7.41386, Error = 0.000421336, Integrated density = 0.999999
Step = 1040, Time = 7.421, Error = 0.000421336, Integrated density = 1
Step = 1041, Time = 7.42814, Error = 0.000421336, Integrated density = 0.999998
Step = 1042, Time = 7.43529, Error = 0.000421336, Integrated density = 1
Step = 1043, Time = 7.44243, Error = 0.000421336, Integrated density = 0.999998
Step = 1044, Time = 7.44957, Error = 0.000421336, Integrated density = 0.999999
Step = 1045, Time = 7.45672, Error = 0.000421336, Integrated density = 1
Step = 1046, Time = 7.46386, Error = 0.000421336, Integrated density = 0.999999
Step = 1047, Time = 7.471, Error = 0.000421336, Integrated density = 1
Step = 1048, Time = 7.47814, Error = 0.000421336, Integrated density = 0.999998
Step = 1049, Time = 7.48529, Error = 0.000421336, Integrated density = 0.999997
Step = 1050, Time = 7.49243, Error = 0.000451691, Integrated density = 1
Step = 1051, Time = 7.49957, Error = 0.000451691, Integrated density = 0.999996
Step = 1052, Time = 7.50671, Error = 0.000451691, Integrated density = 0.999995
Step = 1053, Time = 7.51386, Error = 0.000451691, Integrated density = 1
Step = 1054, Time = 7.521, Error = 0.000451691, Integrated density = 1
Step = 1055, Time = 7.52814, Error = 0.000451691, Integrated density = 1
Step = 1056, Time = 7.53528, Error = 0.000451691, Integrated density = 0.999998
Step = 1057, Time = 7.54243, Error = 0.000451691, Integrated density = 1
Step = 1058, Time = 7.54957, Error = 0.000451691, Integrated density = 1
Step = 1059, Time = 7.55671, Error = 0.000451691, Integrated density = 1
Step = 1060, Time = 7.56385, Error = 0.000451691, Integrated density = 1
Step = 1061, Time = 7.571, Error = 0.000451691, Integrated density = 1
Step = 1062, Time = 7.57814, Error = 0.000451691, Integrated density = 1
Step = 1063, Time = 7.58528, Error = 0.000451691, Integrated density = 1
Step = 1064, Time = 7.59242, Error = 0.000451691, Integrated density = 0.999999
Step = 1065, Time = 7.59957, Error = 0.000451691, Integrated density = 0.999995
Step = 1066, Time = 7.60671, Error = 0.000451691, Integrated density = 1
Step = 1067, Time = 7.61385, Error = 0.000451691, Integrated density = 1
Step = 1068, Time = 7.62099, Error = 0.000451691, Integrated density = 1
Step = 1069, Time = 7.62814, Error = 0.000451691, Integrated density = 0.999995
Step = 1070, Time = 7.63528, Error = 0.000451691, Integrated density = 1.00001
Step = 1071, Time = 7.64242, Error = 0.000451691, Integrated density = 1.00001
Step = 1072, Time = 7.64956, Error = 0.000451691, Integrated density = 1
Step = 1073, Time = 7.65671, Error = 0.000451691, Integrated density = 1
Step = 1074, Time = 7.66385, Error = 0.000451691, Integrated density = 0.999997
Step = 1075, Time = 7.67099, Error = 0.000451691, Integrated density = 1
Step = 1076, Time = 7.67813, Error = 0.000451691, Integrated density = 0.999997
Step = 1077, Time = 7.68528, Error = 0.000451691, Integrated density = 1
Step = 1078, Time = 7.69242, Error = 0.000451691, Integrated density = 1.00001
Step = 1079, Time = 7.69956, Error = 0.000451691, Integrated density = 1
Step = 1080, Time = 7.7067, Error = 0.000451691, Integrated density = 1
Step = 1081, Time = 7.71385, Error = 0.000451691, Integrated density = 1
Step = 1082, Time = 7.72099, Error = 0.000451691, Integrated density = 1
Step = 1083, Time = 7.72813, Error = 0.000451691, Integrated density = 0.999996
Step = 1084, Time = 7.73527, Error = 0.000451691, Integrated density = 1
Step = 1085, Time = 7.74242, Error = 0.000451691, Integrated density = 1
Step = 1086, Time = 7.74956, Error = 0.000451691, Integrated density = 0.999994
Step = 1087, Time = 7.7567, Error = 0.000451691, Integrated density = 0.999993
Step = 1088, Time = 7.76384, Error = 0.000451691, Integrated density = 0.999999
Step = 1089, Time = 7.77099, Error = 0.000451691, Integrated density = 1
Step = 1090, Time = 7.77813, Error = 0.000451691, Integrated density = 1.00001
Step = 1091, Time = 7.78527, Error = 0.000451691, Integrated density = 1.00001
Step = 1092, Time = 7.79241, Error = 0.000451691, Integrated density = 1
Step = 1093, Time = 7.79956, Error = 0.000451691, Integrated density = 0.999989
Step = 1094, Time = 7.8067, Error = 0.000451691, Integrated density = 1
Step = 1095, Time = 7.81384, Error = 0.000451691, Integrated density = 1
Step = 1096, Time = 7.82098, Error = 0.000451691, Integrated density = 1
Step = 1097, Time = 7.82813, Error = 0.000451691, Integrated density = 0.999996
Step = 1098, Time = 7.83527, Error = 0.000451691, Integrated density = 1
Step = 1099, Time = 7.84241, Error = 0.000451691, Integrated density = 0.999996
Step = 1100, Time = 7.84956, Error = 0.000451691, Integrated density = 1
Step = 1101, Time = 7.8567, Error = 0.000451691, Integrated density = 1
Step = 1102, Time = 7.86384, Error = 0.000451691, Integrated density = 1
Step = 1103, Time = 7.87098, Error = 0.000451691, Integrated density = 1
Step = 1104, Time = 7.87813, Error = 0.000451691, Integrated density = 1
Step = 1105, Time = 7.88527, Error = 0.000451691, Integrated density = 1
Step = 1106, Time = 7.89241, Error = 0.000451691, Integrated density = 1
Step = 1107, Time = 7.89955, Error = 0.000451691, Integrated density = 1
Step = 1108, Time = 7.9067, Error = 0.000451691, Integrated density = 1
Step = 1109, Time = 7.91384, Error = 0.000451691, Integrated density = 1
Step = 1110, Time = 7.92098, Error = 0.000451691, Integrated density = 1
Step = 1111, Time = 7.92812, Error = 0.000451691, Integrated density = 1
Step = 1112, Time = 7.93527, Error = 0.000451691, Integrated density = 1
Step = 1113, Time = 7.94241, Error = 0.000451691, Integrated density = 0.999997
Step = 1114, Time = 7.94955, Error = 0.000451691, Integrated density = 1
Step = 1115, Time = 7.95669, Error = 0.000451691, Integrated density = 0.999999
Step = 1116, Time = 7.96384, Error = 0.000451691, Integrated density = 1
Step = 1117, Time = 7.97098, Error = 0.000451691, Integrated density = 1
Step = 1118, Time = 7.97812, Error = 0.000451691, Integrated density = 0.999997
Step = 1119, Time = 7.98526, Error = 0.000451691, Integrated density = 1
Step = 1120, Time = 7.99241, Error = 0.000451691, Integrated density = 0.999997
Step = 1121, Time = 7.99955, Error = 0.000451691, Integrated density = 1
Step = 1122, Time = 8.00669, Error = 0.000451691, Integrated density = 0.999995
Step = 1123, Time = 8.01383, Error = 0.000451691, Integrated density = 1.00001
Step = 1124, Time = 8.02098, Error = 0.000451691, Integrated density = 1
Step = 1125, Time = 8.02812, Error = 0.000451691, Integrated density = 0.999996
Step = 1126, Time = 8.03526, Error = 0.000451691, Integrated density = 0.999995
Step = 1127, Time = 8.0424, Error = 0.000451691, Integrated density = 1
Step = 1128, Time = 8.04954, Error = 0.000451691, Integrated density = 1.00001
Step = 1129, Time = 8.05669, Error = 0.000451691, Integrated density = 1
Step = 1130, Time = 8.06383, Error = 0.000451691, Integrated density = 0.999998
Step = 1131, Time = 8.07097, Error = 0.000451691, Integrated density = 1
Step = 1132, Time = 8.07811, Error = 0.000451691, Integrated density = 1
Step = 1133, Time = 8.08525, Error = 0.000451691, Integrated density = 0.999998
Step = 1134, Time = 8.0924, Error = 0.000451691, Integrated density = 0.999997
Step = 1135, Time = 8.09954, Error = 0.000451691, Integrated density = 0.999995
Step = 1136, Time = 8.10668, Error = 0.000451691, Integrated density = 1
Step = 1137, Time = 8.11382, Error = 0.000451691, Integrated density = 1
Step = 1138, Time = 8.12096, Error = 0.000451691, Integrated density = 0.999994
Step = 1139, Time = 8.12811, Error = 0.000451691, Integrated density = 1
Step = 1140, Time = 8.13525, Error = 0.000451691, Integrated density = 0.999999
Step = 1141, Time = 8.14239, Error = 0.000451691, Integrated density = 0.999999
Step = 1142, Time = 8.14953, Error = 0.000451691, Integrated density = 1
Step = 1143, Time = 8.15667, Error = 0.000451691, Integrated density = 0.999999
Step = 1144, Time = 8.16382, Error = 0.000451691, Integrated density = 0.999995
Step = 1145, Time = 8.17096, Error = 0.000451691, Integrated density = 1
Step = 1146, Time = 8.1781, Error = 0.000451691, Integrated density = 0.999998
Step = 1147, Time = 8.18524, Error = 0.000451691, Integrated density = 1
Step = 1148, Time = 8.19238, Error = 0.000451691, Integrated density = 0.999997
Step = 1149, Time = 8.19953, Error = 0.000451691, Integrated density = 1
Step = 1150, Time = 8.20667, Error = 0.000451691, Integrated density = 1
Step = 1151, Time = 8.21381, Error = 0.000451691, Integrated density = 1
Step = 1152, Time = 8.22095, Error = 0.000451691, Integrated density = 0.999999
Step = 1153, Time = 8.2281, Error = 0.000451691, Integrated density = 1
Step = 1154, Time = 8.23524, Error = 0.000451691, Integrated density = 0.999995
Step = 1155, Time = 8.24238, Error = 0.000451691, Integrated density = 1
Step = 1156, Time = 8.24952, Error = 0.000451691, Integrated density = 0.999995
Step = 1157, Time = 8.25666, Error = 0.000451691, Integrated density = 1
Step = 1158, Time = 8.26381, Error = 0.000451691, Integrated density = 1
Step = 1159, Time = 8.27095, Error = 0.000451691, Integrated density = 0.999994
Step = 1160, Time = 8.27809, Error = 0.000451691, Integrated density = 0.999999
Step = 1161, Time = 8.28523, Error = 0.000451691, Integrated density = 0.999999
Step = 1162, Time = 8.29237, Error = 0.000451691, Integrated density = 0.999996
Step = 1163, Time = 8.29952, Error = 0.000451691, Integrated density = 1
Step = 1164, Time = 8.30666, Error = 0.000451691, Integrated density = 0.999994
Step = 1165, Time = 8.3138, Error = 0.000451691, Integrated density = 0.999999
Step = 1166, Time = 8.32094, Error = 0.000451691, Integrated density = 1.00001
Step = 1167, Time = 8.32808, Error = 0.000451691, Integrated density = 0.999999
Step = 1168, Time = 8.33523, Error = 0.000451691, Integrated density = 1.00001
Step = 1169, Time = 8.34237, Error = 0.000451691, Integrated density = 0.999995
Step = 1170, Time = 8.34951, Error = 0.000451691, Integrated density = 0.999992
Step = 1171, Time = 8.35665, Error = 0.000451691, Integrated density = 1.00001
Step = 1172, Time = 8.36379, Error = 0.000451691, Integrated density = 1
Step = 1173, Time = 8.37094, Error = 0.000451691, Integrated density = 1
Step = 1174, Time = 8.37808, Error = 0.000451691, Integrated density = 1
Step = 1175, Time = 8.38522, Error = 0.000451691, Integrated density = 0.999998
Step = 1176, Time = 8.39236, Error = 0.000451691, Integrated density = 1
Step = 1177, Time = 8.3995, Error = 0.000451691, Integrated density = 0.999999
Step = 1178, Time = 8.40665, Error = 0.000451691, Integrated density = 1
Step = 1179, Time = 8.41379, Error = 0.000451691, Integrated density = 0.999995
Step = 1180, Time = 8.42093, Error = 0.000451691, Integrated density = 0.999997
Step = 1181, Time = 8.42807, Error = 0.000451691, Integrated density = 1
Step = 1182, Time = 8.43521, Error = 0.000451691, Integrated density = 0.999995
Step = 1183, Time = 8.44236, Error = 0.000451691, Integrated density = 1
Step = 1184, Time = 8.4495, Error = 0.000451691, Integrated density = 0.999995
Step = 1185, Time = 8.45664, Error = 0.000451691, Integrated density = 1
Step = 1186, Time = 8.46378, Error = 0.000451691, Integrated density = 0.999994
Step = 1187, Time = 8.47093, Error = 0.000451691, Integrated density = 0.999997
Step = 1188, Time = 8.47807, Error = 0.000451691, Integrated density = 1.00001
Step = 1189, Time = 8.48521, Error = 0.000451691, Integrated density = 1
Step = 1190, Time = 8.49235, Error = 0.000451691, Integrated density = 0.999998
Step = 1191, Time = 8.49949, Error = 0.000451691, Integrated density = 1
Step = 1192, Time = 8.50664, Error = 0.000451691, Integrated density = 1
Step = 1193, Time = 8.51378, Error = 0.000451691, Integrated density = 1.00001
Step = 1194, Time = 8.52092, Error = 0.000451691, Integrated density = 0.999997
Step = 1195, Time = 8.52806, Error = 0.000451691, Integrated density = 1
Step = 1196, Time = 8.5352, Error = 0.000451691, Integrated density = 1
Step = 1197, Time = 8.54235, Error = 0.000451691, Integrated density = 1
Step = 1198, Time = 8.54949, Error = 0.000451691, Integrated density = 1
Step = 1199, Time = 8.55663, Error = 0.000451691, Integrated density = 0.999999
Step = 1200, Time = 8.56377, Error = 0.000559138, Integrated density = 0.999999
Step = 1201, Time = 8.57091, Error = 0.000559138, Integrated density = 1
Step = 1202, Time = 8.57806, Error = 0.000559138, Integrated density = 0.999999
Step = 1203, Time = 8.5852, Error = 0.000559138, Integrated density = 1
Step = 1204, Time = 8.59234, Error = 0.000559138, Integrated density = 1
Step = 1205, Time = 8.59948, Error = 0.000559138, Integrated density = 1
Step = 1206, Time = 8.60662, Error = 0.000559138, Integrated density = 0.999998
Step = 1207, Time = 8.61377, Error = 0.000559138, Integrated density = 1.00001
Step = 1208, Time = 8.62091, Error = 0.000559138, Integrated density = 0.999996
Step = 1209, Time = 8.62805, Error = 0.000559138, Integrated density = 1
Step = 1210, Time = 8.63519, Error = 0.000559138, Integrated density = 0.999997
Step = 1211, Time = 8.64233, Error = 0.000559138, Integrated density = 1.00001
Step = 1212, Time = 8.64948, Error = 0.000559138, Integrated density = 0.999999
Step = 1213, Time = 8.65662, Error = 0.000559138, Integrated density = 1
Step = 1214, Time = 8.66376, Error = 0.000559138, Integrated density = 0.999998
Step = 1215, Time = 8.6709, Error = 0.000559138, Integrated density = 0.999995
Step = 1216, Time = 8.67805, Error = 0.000559138, Integrated density = 0.999996
Step = 1217, Time = 8.68519, Error = 0.000559138, Integrated density = 0.999994
Step = 1218, Time = 8.69233, Error = 0.000559138, Integrated density = 0.999994
Step = 1219, Time = 8.69947, Error = 0.000559138, Integrated density = 1.00001
Step = 1220, Time = 8.70661, Error = 0.000559138, Integrated density = 0.999997
Step = 1221, Time = 8.71376, Error = 0.000559138, Integrated density = 1
Step = 1222, Time = 8.7209, Error = 0.000559138, Integrated density = 1
Step = 1223, Time = 8.72804, Error = 0.000559138, Integrated density = 1
Step = 1224, Time = 8.73518, Error = 0.000559138, Integrated density = 1
Step = 1225, Time = 8.74232, Error = 0.000559138, Integrated density = 0.999997
Step = 1226, Time = 8.74947, Error = 0.000559138, Integrated density = 0.999996
Step = 1227, Time = 8.75661, Error = 0.000559138, Integrated density = 1
Step = 1228, Time = 8.76375, Error = 0.000559138, Integrated density = 0.999996
Step = 1229, Time = 8.77089, Error = 0.000559138, Integrated density = 1.00001
Step = 1230, Time = 8.77803, Error = 0.000559138, Integrated density = 0.999998
Step = 1231, Time = 8.78518, Error = 0.000559138, Integrated density = 0.999998
Step = 1232, Time = 8.79232, Error = 0.000559138, Integrated density = 1
Step = 1233, Time = 8.79946, Error = 0.000559138, Integrated density = 1
Step = 1234, Time = 8.8066, Error = 0.000559138, Integrated density = 0.999999
Step = 1235, Time = 8.81374, Error = 0.000559138, Integrated density = 0.999998
Step = 1236, Time = 8.82089, Error = 0.000559138, Integrated density = 1
Step = 1237, Time = 8.82803, Error = 0.000559138, Integrated density = 1
Step = 1238, Time = 8.83517, Error = 0.000559138, Integrated density = 0.999998
Step = 1239, Time = 8.84231, Error = 0.000559138, Integrated density = 1
Step = 1240, Time = 8.84945, Error = 0.000559138, Integrated density = 1
Step = 1241, Time = 8.8566, Error = 0.000559138, Integrated density = 1
Step = 1242, Time = 8.86374, Error = 0.000559138, Integrated density = 0.999999
Step = 1243, Time = 8.87088, Error = 0.000559138, Integrated density = 0.999992
Step = 1244, Time = 8.87802, Error = 0.000559138, Integrated density = 0.999998
Step = 1245, Time = 8.88517, Error = 0.000559138, Integrated density = 1
Step = 1246, Time = 8.89231, Error = 0.000559138, Integrated density = 1.00001
Step = 1247, Time = 8.89945, Error = 0.000559138, Integrated density = 1
Step = 1248, Time = 8.90659, Error = 0.000559138, Integrated density = 1
Step = 1249, Time = 8.91373, Error = 0.000559138, Integrated density = 1
Step = 1250, Time = 8.92088, Error = 0.000559138, Integrated density = 1
Step = 1251, Time = 8.92802, Error = 0.000559138, Integrated density = 1
Step = 1252, Time = 8.93516, Error = 0.000559138, Integrated density = 0.999993
Step = 1253, Time = 8.9423, Error = 0.000559138, Integrated density = 1
Step = 1254, Time = 8.94944, Error = 0.000559138, Integrated density = 1
Step = 1255, Time = 8.95659, Error = 0.000559138, Integrated density = 1
Step = 1256, Time = 8.96373, Error = 0.000559138, Integrated density = 1
Step = 1257, Time = 8.97087, Error = 0.000559138, Integrated density = 0.999999
Step = 1258, Time = 8.97801, Error = 0.000559138, Integrated density = 0.999994
Step = 1259, Time = 8.98515, Error = 0.000559138, Integrated density = 0.999997
Step = 1260, Time = 8.9923, Error = 0.000559138, Integrated density = 1
Step = 1261, Time = 8.99944, Error = 0.000559138, Integrated density = 1
Step = 1262, Time = 9.00658, Error = 0.000559138, Integrated density = 0.999994
Step = 1263, Time = 9.01372, Error = 0.000559138, Integrated density = 1
Step = 1264, Time = 9.02086, Error = 0.000559138, Integrated density = 0.999997
Step = 1265, Time = 9.02801, Error = 0.000559138, Integrated density = 0.999995
Step = 1266, Time = 9.03515, Error = 0.000559138, Integrated density = 1
Step = 1267, Time = 9.04229, Error = 0.000559138, Integrated density = 1
Step = 1268, Time = 9.04943, Error = 0.000559138, Integrated density = 1.00001
Step = 1269, Time = 9.05657, Error = 0.000559138, Integrated density = 1
Step = 1270, Time = 9.06372, Error = 0.000559138, Integrated density = 1
Step = 1271, Time = 9.07086, Error = 0.000559138, Integrated density = 1
Step = 1272, Time = 9.078, Error = 0.000559138, Integrated density = 1
Step = 1273, Time = 9.08514, Error = 0.000559138, Integrated density = 0.999993
Step = 1274, Time = 9.09229, Error = 0.000559138, Integrated density = 0.999997
Step = 1275, Time = 9.09943, Error = 0.000559138, Integrated density = 1
Step = 1276, Time = 9.10657, Error = 0.000559138, Integrated density = 1
Step = 1277, Time = 9.11371, Error = 0.000559138, Integrated density = 1
Step = 1278, Time = 9.12085, Error = 0.000559138, Integrated density = 0.999994
Step = 1279, Time = 9.128, Error = 0.000559138, Integrated density = 1
Step = 1280, Time = 9.13514, Error = 0.000559138, Integrated density = 1
Step = 1281, Time = 9.14228, Error = 0.000559138, Integrated density = 1
Step = 1282, Time = 9.14942, Error = 0.000559138, Integrated density = 0.999996
Step = 1283, Time = 9.15656, Error = 0.000559138, Integrated density = 1
Step = 1284, Time = 9.16371, Error = 0.000559138, Integrated density = 1
Step = 1285, Time = 9.17085, Error = 0.000559138, Integrated density = 1
Step = 1286, Time = 9.17799, Error = 0.000559138, Integrated density = 0.999995
Step = 1287, Time = 9.18513, Error = 0.000559138, Integrated density = 0.999996
Step = 1288, Time = 9.19227, Error = 0.000559138, Integrated density = 1
Step = 1289, Time = 9.19942, Error = 0.000559138, Integrated density = 0.999999
Step = 1290, Time = 9.20656, Error = 0.000559138, Integrated density = 1.00001
Step = 1291, Time = 9.2137, Error = 0.000559138, Integrated density = 1
Step = 1292, Time = 9.22084, Error = 0.000559138, Integrated density = 1
Step = 1293, Time = 9.22798, Error = 0.000559138, Integrated density = 0.999997
Step = 1294, Time = 9.23513, Error = 0.000559138, Integrated density = 0.999995
Step = 1295, Time = 9.24227, Error = 0.000559138, Integrated density = 0.999997
Step = 1296, Time = 9.24941, Error = 0.000559138, Integrated density = 1
Step = 1297, Time = 9.25655, Error = 0.000559138, Integrated density = 0.999999
Step = 1298, Time = 9.26369, Error = 0.000559138, Integrated density = 0.999999
Step = 1299, Time = 9.27084, Error = 0.000559138, Integrated density = 1
Step = 1300, Time = 9.27798, Error = 0.000559138, Integrated density = 1
Step = 1301, Time = 9.28512, Error = 0.000559138, Integrated density = 1
