1.00000e-02	 1.18329e+01	 1.94797e+01	 3.16411e+01
2.00000e-02	 1.25267e+01	 1.87410e+01	 3.33233e+01
3.00000e-02	 1.30729e+01	 1.77687e+01	 3.49811e+01
4.00000e-02	 1.34633e+01	 1.65637e+01	 3.65476e+01
5.00000e-02	 1.36913e+01	 1.51450e+01	 3.79590e+01
6.00000e-02	 1.37536e+01	 1.35482e+01	 3.91598e+01
7.00000e-02	 1.36514e+01	 1.18226e+01	 4.01079e+01
8.00000e-02	 1.33908e+01	 1.00262e+01	 4.07779e+01
9.00000e-02	 1.29830e+01	 8.22013e+00	 4.11626e+01
1.00000e-01	 1.24442e+01	 6.46229e+00	 4.12718e+01
1.10000e-01	 1.17937e+01	 4.80268e+00	 4.11302e+01
1.20000e-01	 1.10535e+01	 3.27995e+00	 4.07723e+01
1.30000e-01	 1.02466e+01	 1.91996e+00	 4.02383e+01
1.40000e-01	 9.39555e+00	 7.35980e-01	 3.95699e+01
1.50000e-01	 8.52143e+00	 -2.69739e-01	 3.88063e+01
1.60000e-01	 7.64318e+00	 -1.10370e+00	 3.79823e+01
1.70000e-01	 6.77696e+00	 -1.77863e+00	 3.71269e+01
1.80000e-01	 5.93597e+00	 -2.31113e+00	 3.62627e+01
1.90000e-01	 5.13048e+00	 -2.71964e+00	 3.54067e+01
2.00000e-01	 4.36801e+00	 -3.02292e+00	 3.45705e+01
2.10000e-01	 3.65360e+00	 -3.23898e+00	 3.37617e+01
2.20000e-01	 2.99015e+00	 -3.38441e+00	 3.29843e+01
2.30000e-01	 2.37881e+00	 -3.47399e+00	 3.22401e+01
2.40000e-01	 1.81929e+00	 -3.52064e+00	 3.15292e+01
2.50000e-01	 1.31020e+00	 -3.53536e+00	 3.08504e+01
2.60000e-01	 8.49323e-01	 -3.52743e+00	 3.02019e+01
2.70000e-01	 4.33836e-01	 -3.50453e+00	 2.95817e+01
2.80000e-01	 6.05311e-02	 -3.47295e+00	 2.89875e+01
2.90000e-01	 -2.74034e-01	 -3.43779e+00	 2.84173e+01
3.00000e-01	 -5.73410e-01	 -3.40312e+00	 2.78690e+01
3.10000e-01	 -8.41155e-01	 -3.37218e+00	 2.73410e+01
3.20000e-01	 -1.08076e+00	 -3.34750e+00	 2.68316e+01
3.30000e-01	 -1.29560e+00	 -3.33105e+00	 2.63397e+01
3.40000e-01	 -1.48889e+00	 -3.32434e+00	 2.58640e+01
3.50000e-01	 -1.66367e+00	 -3.32850e+00	 2.54039e+01
3.60000e-01	 -1.82277e+00	 -3.34440e+00	 2.49584e+01
3.70000e-01	 -1.96884e+00	 -3.37268e+00	 2.45273e+01
3.80000e-01	 -2.10432e+00	 -3.41383e+00	 2.41101e+01
3.90000e-01	 -2.23146e+00	 -3.46823e+00	 2.37065e+01
4.00000e-01	 -2.35234e+00	 -3.53617e+00	 2.33166e+01
4.10000e-01	 -2.46884e+00	 -3.61793e+00	 2.29402e+01
4.20000e-01	 -2.58271e+00	 -3.71373e+00	 2.25777e+01
4.30000e-01	 -2.69555e+00	 -3.82382e+00	 2.22291e+01
4.40000e-01	 -2.80883e+00	 -3.94846e+00	 2.18948e+01
4.50000e-01	 -2.92391e+00	 -4.08792e+00	 2.15752e+01
4.60000e-01	 -3.04204e+00	 -4.24251e+00	 2.12710e+01
4.70000e-01	 -3.16438e+00	 -4.41258e+00	 2.09828e+01
4.80000e-01	 -3.29203e+00	 -4.59849e+00	 2.07113e+01
4.90000e-01	 -3.42600e+00	 -4.80064e+00	 2.04574e+01
5.00000e-01	 -3.56727e+00	 -5.01944e+00	 2.02223e+01
5.10000e-01	 -3.71673e+00	 -5.25530e+00	 2.00071e+01
5.20000e-01	 -3.87526e+00	 -5.50862e+00	 1.98131e+01
5.30000e-01	 -4.04367e+00	 -5.77976e+00	 1.96420e+01
5.40000e-01	 -4.22273e+00	 -6.06905e+00	 1.94955e+01
5.50000e-01	 -4.41317e+00	 -6.37668e+00	 1.93754e+01
5.60000e-01	 -4.61565e+00	 -6.70275e+00	 1.92840e+01
5.70000e-01	 -4.83078e+00	 -7.04716e+00	 1.92237e+01
5.80000e-01	 -5.05908e+00	 -7.40958e+00	 1.91969e+01
5.90000e-01	 -5.30100e+00	 -7.78942e+00	 1.92065e+01
6.00000e-01	 -5.55685e+00	 -8.18570e+00	 1.92555e+01
6.10000e-01	 -5.82680e+00	 -8.59700e+00	 1.93471e+01
6.20000e-01	 -6.11086e+00	 -9.02139e+00	 1.94846e+01
6.30000e-01	 -6.40880e+00	 -9.45634e+00	 1.96714e+01
6.40000e-01	 -6.72016e+00	 -9.89858e+00	 1.99109e+01
6.50000e-01	 -7.04417e+00	 -1.03441e+01	 2.02064e+01
6.60000e-01	 -7.37970e+00	 -1.07879e+01	 2.05609e+01
6.70000e-01	 -7.72523e+00	 -1.12242e+01	 2.09770e+01
6.80000e-01	 -8.07875e+00	 -1.16461e+01	 2.14565e+01
6.90000e-01	 -8.43776e+00	 -1.20457e+01	 2.20006e+01
7.00000e-01	 -8.79923e+00	 -1.24145e+01	 2.26090e+01
7.10000e-01	 -9.15952e+00	 -1.27429e+01	 2.32802e+01
7.20000e-01	 -9.51441e+00	 -1.30209e+01	 2.40107e+01
7.30000e-01	 -9.85913e+00	 -1.32382e+01	 2.47953e+01
7.40000e-01	 -1.01884e+01	 -1.33848e+01	 2.56264e+01
7.50000e-01	 -1.04964e+01	 -1.34512e+01	 2.64940e+01
7.60000e-01	 -1.07773e+01	 -1.34295e+01	 2.73860e+01
7.70000e-01	 -1.10248e+01	 -1.33133e+01	 2.82881e+01
7.80000e-01	 -1.12330e+01	 -1.30989e+01	 2.91844e+01
7.90000e-01	 -1.13962e+01	 -1.27855e+01	 3.00577e+01
8.00000e-01	 -1.15093e+01	 -1.23756e+01	 3.08904e+01
8.10000e-01	 -1.15682e+01	 -1.18752e+01	 3.16652e+01
8.20000e-01	 -1.15699e+01	 -1.12937e+01	 3.23663e+01
8.30000e-01	 -1.15127e+01	 -1.06436e+01	 3.29797e+01
8.40000e-01	 -1.13963e+01	 -9.93954e+00	 3.34947e+01
8.50000e-01	 -1.12220e+01	 -9.19808e+00	 3.39035e+01
8.60000e-01	 -1.09927e+01	 -8.43635e+00	 3.42022e+01
8.70000e-01	 -1.07123e+01	 -7.67129e+00	 3.43906e+01
8.80000e-01	 -1.03864e+01	 -6.91878e+00	 3.44717e+01
